	ID	tweet	label
571	sw_train_00572	3 Kuonyesha kwa vitendo mfano kwa kujaribu kutatua changamoto zinazowakabili vijana na jamii kwa ujumla 4 Kujitolea kutek	neutral
703	sw_train_00704	Chura anapenda maji lakini sio ya moto	neutral
557	sw_train_00558	Lakini matokeo ya jitihada hizo kuboresha viwanja vya ndege yameanza kuonekana ndugu zangu Hivi majuzi mmeshuhudia ndege kubwa aina ya Boeing 78710 Dreamliner ya shirika la KLM ikitua kwenye uwanja wetu wa	neutral
1691	sw_train_01692	Lakini nimmshukuru kwa namna ya pekee Mhe Rais Ndugu ya Nurdin Hajji kwa niaba ya Serikali ya Jamhuri ya Kenya kwamba mara nyingi tumekuwa tunashirikiana naye na msimamo wangu na wake ni mmoja  MgangaDPP	positive
10	sw_train_00011	Wananchi wa mtaa wa Nshinde Wilayani Geita wamelalamikia ubovu wa Barabara inayoelekea fadhili bucha na Mwatulole mkoani hapa kuwa kero kubwa kutokana na ubovu ambao umekuwa ukisababisha gari nyingi kukwama na kukosekana kwa baadhi ya huduma za usafiri 12	negative
696	sw_train_00697	pole sana ndugu mteja tunaweza kujua eneo gani la Dar unakaa	neutral
24	sw_train_00025	me nimepita asubuhi vimebomolewa vyoteina maana ni usiku na hawajahusishwahuu ni uhuni	negative
42	sw_train_00043	Utabiri wa Hali ya Hewa wa siku tano na athari zinazoweza kutokea Umetolewa leo tarehe 25082019 na Mamlaka ya Hali ya	negative
974	sw_train_00975	kikosi kizima cha ndani ya miezi miwili kimefunga Goal 1 Ila Ndan ya Dakika 45 kafunga Goal 2	neutral
1349	sw_train_01350	Rais wa Zanzibar na Mwenyekiti wa Baraza la Mapinduzi Dk Ali Mohamed Shein ametunuku Nishani ya Mapinduzi Nishani ya Utumishi uliotukuka pamoja na Nishani ya Ushujaa kwa Viongozi Watumishi wa Umma Maafisa na Wapiganaji wa Idara za SMZ na wananchi mbalimbali wenye sifa maalum	positive
340	sw_train_00341	Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata Vodacom tunaahidi kufidia MB zako ulizopoteza kuanzia leo asubuhi AhsanteNM	neutral
826	sw_train_00827	Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti kesho saa tatu asubuhi atakuwa live katika akaunti zetu za Inst	neutral
1090	sw_train_01091	Mkuu wa Wilaya ya Kisarawe Mh leo March 13 2019 kuanzia saa 12 asubuh mpaka saa nne atakua live Clouds 360 na	neutral
45	sw_train_00046	Kuna story ambayo mke wangu hapendi kusimulia imekuwa ikimtesa sana Ipo hivi mke wangu ni mmoja wa watu waliozaliwa a	negative
1237	sw_train_01238	Mara mojamoja uwe unanunua magazeti ya utazikuta	neutral
84	sw_train_00085	Hili la kila siku wameshalipigia kelele miaka 20 sasa	negative
945	sw_train_00946	DK BASHIRU ATETA MAMBO MANNE NA BALOZI MAREKANI Katibu Mkuu wa CCM DkBashiru Ally amekutana na Balozi wa Marekani hapa nchini DkInmi Patterson na kutumia zaidi ya saa mbili	neutral
391	sw_train_00392	Naumiaga sana kuona watu wanajitoa akili huku wanajua kila kitunajizuiaga nashindwa	neutral
1590	sw_train_01591	Hongera sana ndugu Heche Huo ndio uongozi unaoacha alama na si makelele au kulalamika bila jitihada Tatiz	positive
1107	sw_train_01108	Karibu sana mteja wetu mpendwa Mambo mazuri yanazidi kuja na tunaendelea kuboresha zaidi hu	neutral
68	sw_train_00069	Polisi Morogoro yadaka mtandao wa wizi yapo magari nyama na nyara	negative
1733	sw_train_01734	Ndio hakuna kadi zinazotolewa katika akaunti ya mtoto FJ	positive
1544	sw_train_01545	Jitihada zinaendelea kuimarisha mtandaokwa sana unaweza kuangalia salioni vyema ukatupatia namba yako tukafuatilia kwa ukaribuchagamoto nyingine ulizotueleza tumezipokea na tutazifanyia kaziasante	positive
1055	sw_train_01056	Akili kuubwa Turetweet mpaka suala na aina ya akili viwafikie wafanya maamuzi Tunajitaji vichwa kama hivi 10 tu kuendes	neutral
329	sw_train_00330	nani kasema wapo kihalalinani aliwaruhusu wawepo kimakosaaliyewaruhusu ndie anayewakataza	neutral
296	sw_train_00297	Pole kwa tatizo na usumbufu uliojitokeza tafadhali tutumie taarifa za akaunti yako kwenye kisanduku chetu cha ujumbe kwa msaada zaidi gtBM	neutral
506	sw_train_00507	Pole sana kwa changamotohalafu namba utufahamishe mahali ulipo	neutral
686	sw_train_00687	So bora awe na michepuko au akuolee mke mwenza uwe unamjua Msikaze shingo na mambo ya dinihapa tunapiga stori	neutral
1006	sw_train_01007	Mheshimiwa SIJAJIBIWA swali langu	neutral
1783	sw_train_01784	Bondia Hassan Mwakinyo amepewa zawadi ya jumla ya Tsh milioni 72 baada ya kuchangiwa kiasi cha Tsh 20000 na kila Mbunge alipotembelea Bunge jijini Dodoma leo kufuatia ushindi alioupata hivi karibuni baada ya kumtwanga Bondia wa Uingereza Sam Eggington kwa TKO	positive
1247	sw_train_01248	Anasema Kuvuka mia kukanyaga mavi bure	neutral
1456	sw_train_01457	Hii ni Hatua Muhimu sana pongezi kwa kikao hicho binafsi ninaamini kuwa pamoja na miundombinu ndani ya Msitu wa Pugu kuan	positive
704	sw_train_00705	Tunaomba ridhaa yako ututumie picha yako DM tuweze kukupost kwenye ukurasa wetu endlea kuweka Vocha mara nyingi zaidi uweze kuingia kwenye promosheni ya JERO YAKO ushinde zawadi kama KIRIKUU BODABODA SIMU BAISKELI na PESA taslimu wajulis	neutral
1130	sw_train_01131	So wanaumme tumekubaliana tuoe mwanamke mmoja Au wanawake mnataka tuongeze Majibu yawekwe kwenye Hansard	neutral
1486	sw_train_01487	Usalama umeimarishwa katika viwanja vya ndege vya Ufaransa na Ujerumani kuelekea kipindi hiki cha sherehe za Krismasi na mwaka mpya ambapo viwanja vya ndege vya Ulaya hupokea ujumbe wa tahadhari kutoka nchi mbalimbali duniani baadhi ukiwa wa kuaminika	positive
1047	sw_train_01048	Klopp kuifundisha Liverpool kwa simu	neutral
978	sw_train_00979	Watu Wakiona Umeanza Kuijua Thamani Yako Halafu Wakishindwa Kukutumia Kwa Manufaa Yao Ili Wafaidike Wao Kupitia Wewe Wa	neutral
629	sw_train_00630	Je wajua Viatu vya wafanya mazoezi viliitwa SNEAKERS kwa sababu vilipo tengenezwa watu walianza kutembea kimya kimya bil	neutral
1649	sw_train_01650	Sema hakuna gud moment kama kila dili unazoset zinalipukahiki ndo kipindi unaona kabisa maombi yako yanajibiwatusichoke kusaliMungu anajibu maombi shida huwa network tu sometimes yanachelewa	positive
1175	sw_train_01176	Ama kweli Kila Binadamu ni Mshindwa na at the Same Time Ni Mshindi	neutral
35	sw_train_00036	Anatuambisha Sana Sisi Kama wasukuma wenzake Hatujapenda kabisa	negative
131	sw_train_00132	Uwepo wa ndege nyingi za kampuni moja hakuna faida kama bei sio affordablefastjet alikuwa na bei nafuu wakamuua wakaleta ndege zao za bei ghalikuna faida gani	negative
739	sw_train_00740	Wiki iliyopita ilikuwa kilele cha maadhimisho ya juma la elimu Tanzania Je unakumbuka maadhimisho hayo yalifanyika wapi na	neutral
1178	sw_train_01179	Ni kawaida Mwembe ukiwa uani nyani hawezi tamba	neutral
1542	sw_train_01543	Ishi na watu vizuri watendee wema MUNGU ndiye ataamua kukulipa kwa njia inayoonekana au kwa njia isiyoonekana	positive
600	sw_train_00601	Tuwape watoto majina mazuri na Wanapofanya Makosa TUSIWAITE kwa majina Mbadala Bwa Jini Mbuzi Dude Zimwi	neutral
547	sw_train_00548	Pole sana kwa changamototunaomba utupatie namba yako yako simu na mahali ulipo tufuatilie tafadhali	neutral
872	sw_train_00873	na juhudi za kuusambaza zaidi maeneo mbali mbali zinaendelea 3 AJIRA  udereva uboharia uendeshaji mitambo na ufundi	neutral
1084	sw_train_01085	Habari tafadhali tutumie namba ya simu husika kwenye inbox DM ukiambatanisha na maelezo yanayounga mkono tatizo lako ili tuweze kufanya uchunguzi kwa ajili yako Unaweza kututumia ujumbe hapa Ahsante JM	neutral
1662	sw_train_01663	Tunawatakia baraka za Eid	positive
751	sw_train_00752	Naomba ujengewe sanamu lako palemuhimbili	neutral
990	sw_train_00991	Umeya wangu sasa unapimwa ikiwa imebaki miezi 3 kabla hatujavunja Baraza la Madiwani na hivi karibuni nimeanza kupata waka	neutral
1065	sw_train_01066	Mwongozo wa Wizara ya elimu na mafunzo ya ufundi wa mwaka 2009 kifungu cha 21 unamtaka mwanafunzi aliepata mimba apew	neutral
428	sw_train_00429	Kabla ujameza p2 hakikisha ulikuwa haupo katika dozi ya dawa Baadhi ya Dawa zinaweza kuizuia isifanye kazi kwa ufanisi Mfano wa dawa ni kama zifuatavyo Dawa zinazotumika kutibu kifafa mfano barbuturates primidone phenytoin and carbamazepine	neutral
528	sw_train_00529	Hili jambo sio dogo kama tunavyofikiriahii elimu ya kiingereza tu bado hatuna soko kwenye ushindani wa ajirando ije iyo ya kiswahili	neutral
128	sw_train_00129	1Ningepotea 2Sipajui bila google maps 3Simu haina charge 4Im driving kwenye new area 5Niko vyomb	negative
1583	sw_train_01584	Huko Rwanda polisi wametangaza aliyepoteza hela zake akazifate kituoni Huu ni mfano bora wa polisi kulinda usalama wa raia	positive
782	sw_train_00783	Lubasha nakubaliana na wewe ila sometime huyo uneyemfanyia ubinadamu atatoka na kusema kwa mtu Aah hii k	neutral
1665	sw_train_01666	Pole kwa usumbufu ulioupata Tulikua tuna tatizo la kiufundi katika huduma ya intaneti Tumerejesha kifurushi chako na tulifanikiwa kuongeza MB kulingana na kifurushi ulichokua umenunua naomba kufahamu kama una changamoto katika huduma ya	positive
1141	sw_train_01142	Sijisifii ila matokeo yangu ya Olevel nilikuwa na B Physics A Chemistry B Biology na sikusoma PCB nikaenda EGMnadhani wenye akili wamenielewa	neutral
1313	sw_train_01314	Kwa ushahidi wa Quran kk Surah AlInsan inasomeka kuwa ulipita muda mrefu Mwanadamu hakuwepo na Mwenyezi Mungu alipom	positive
1541	sw_train_01542	Nimefurahi sana Comrade Kinana kubaki kama Katibu Mkuu Ni kiungo muhimu katika kujenga CCM Mpya chini ya Mwenyekiti mpya	positive
1769	sw_train_01770	Ahsante sana kwa kutumia huduma zetu Ushauri wako umepokelewa mambo mazuri yanakuja Endelea kutuunga mkono	positive
259	sw_train_00260	If you have online services sidhani kama utaitaji kuwa na	neutral
598	sw_train_00599	ajira za serikali kwanza zinatokana na mahitaji ya huduma za kijamii leo tujiulize shule zina walimu wa kut	neutral
964	sw_train_00965	Kwahiyo mahakimu huwa wanapata kabisa usingizi na wao yaan wanalala kabisa kwa amani	neutral
426	sw_train_00427	Hope ni huku Kazimzumbwi mwanzoni before njiapanda ya jeshi kwenye lami mpyaa DC	neutral
1343	sw_train_01344	Habari fika Kilombero madukani kuna duka letuKA	positive
334	sw_train_00335	Nilifanya nachokipenda mzeena hata ningeipenda iyo PCB i guarantee you ningefaulu pia	neutral
1724	sw_train_01725	Tunawatakia Wanajukwaa na Watanzania wote maadhimisho mema ya kumbukumbu ya kifo cha Baba wa Taifa Mwalimu Julius Kam	positive
1705	sw_train_01706	Mtoto wa kike akipata elimu na kusoma kwa bidii atatimiza ndoto yake na kuja kuchangia maendeleo kwenye taifa lake Edwick	positive
20	sw_train_00021	Chama cha Wamiliki wa Mabasi Tanzania TABOA kimemwandikia barua Waziri Mkuu Kassim Majaliwa kujitoa kwenye kamati ndogo Akizungumzia sababu za kujitoa ktk kamati hiyo Katibu Mkuu wa TABOA Ernest Mrutu alisema wamefikia hatua hiyo kutokana na changamoto zao kutotatuliwa	negative
817	sw_train_00818	Tunakaribisha wote wenye makala ya afya elimu teknolojia ajira historia nk na wanaotafuta sehemu ya kuyachapisha	neutral
882	sw_train_00883	Safari ya kwenda England	neutral
1119	sw_train_01120	Watasubiri msiba wakae kile ki grocery cha pembeni ya nyumbani kwenu	neutral
265	sw_train_00266	Wala usiwabeuwe watuwala usitembee katika mgongo wa ardhi kwa MaringoHakika Mwenyezi Mungu hampendi kila anae jivuna	neutral
1603	sw_train_01604	Shukrani kwa kuwa nasi katika ukurasa wetu Tunakutakia usiku mwema na ahsante kwa kuichagua Tigo	positive
1582	sw_train_01583	Waziri wa Nishati Dkt Medard Kalemani pia atakagua kazi ya usambazaji umeme vijijini wilayani Chato	positive
1584	sw_train_01585	Lukelowinstone Ahsante kwa kushiriki nasi tafadhali endelea kufuatilia ukurasa wetu	positive
895	sw_train_00896	Wanaume hawapendi mzima mzima wanapenda vipande vipande Anna mghwira  2020	neutral
714	sw_train_00715	Viongozi mbalimbali tayari wamewasili uwanjani kuaga miili ya wanafunzi walimu na dereva waliofariki katika ajali htt	neutral
1492	sw_train_01493	Hatutakiwa kuhukumu Mungu pekee ndo anajukumu la kuhukumu Kwa mujibu wa Ukristo	positive
611	sw_train_00612	tufahamishe ulipopata changamoto ili tuweze kurekebisha tafadhali	neutral
1784	sw_train_01785	Sijawahi kutoa kauli popote ya kwamba sitagombea tena Ubunge hizo ni kauli zinaitwa wishfull thinking ndio CCM wanas	positive
1199	sw_train_01200	Saa kumi na moja jioni hapa nilale	neutral
191	sw_train_00192	So chuga si tunakutana kesho kwenye Nyamachoma festival nanenanemnajifanyaga mnakula mtungi mje kesho niwakalishe	neutral
125	sw_train_00126	Mama unajua kuwa Rais hataki kabisa kusikia mtoto aliyapata ujauzito kuendelea masomo katika mf	negative
1402	sw_train_01403	rahisi kupata simu hiyo Ahsante LM	positive
1024	sw_train_01025	Bin Bhoi Pole kwa usumbufu unapojitokeza tafadhali endelea kufuatilia ukurasa wetu kwa taarifa zaidi	neutral
1707	sw_train_01708	Heri ya kuzaliwa Mwanajakaya ishi maisha mengi umelitendea wema Taifa letu Let throwback kidogo na Mwanajakaya	positive
1333	sw_train_01334	Mambo ya kujua kabla ya kuwekeza kwenye kilimo 1 Uhakika wa mnunuzi wa mazao yako 2 Mahitaji ya bidhaa ya wanunuziwateja wako katika misimu 3 Njia rahisiza gharama nafuu za kuwafikishia wateja bidhaa 4 Jua gharama halisiActual Investment cost ya uzalishaji	positive
1597	sw_train_01598	Usimamizi wa wakati ni usimamizi wa maisha kwa hivyo linda wakati wako kwa uangalifu mkubwa Kila siku chukua muda kujiuliza swali Je Hii ndio matumizi bora ya wakati wangu na nguvu yangu	positive
304	sw_train_00305	Kama sehemu ya Mradi wa Miss International Albinism Awareness DayIAAD 202122 A change in the skin tone never chang	neutral
1225	sw_train_01226	Vituo tayari vimefunguliwa kuwauzia tiketi Wanasimba Pia zinapatikana kupitia mitandao ya simu	neutral
1174	sw_train_01175	Mfahamu Tito Paulmwanafunzi aliyeongoza UDSM kwa kupata GPA ya 48	neutral
1357	sw_train_01358	uliowasilishwa na Afisa Mkuu wetu wa Wateja Binafsi Biashara Ndogo na za Kati  Filbert Mponzi kwa Mh Waziri Mkuu Kassim Majaliwa mbele ya Wakulima wakiongozwa na Mwenyekiti wa Vyama vya Mkonge Mkoani Tanga  Greyson Nyari	positive
905	sw_train_00906	Teddy Paul ni Mwanamke mwenye Degree ya IT IFM na anamalizia Masters Degree ya International Business UDSM kwa sasa an	neutral
803	sw_train_00804	Sasa hapo ule vyote vya baridi au kimoja wapo Ndo utackia Radha mujarabu Maana viporo vyote makini lkn asa Cha maharage	neutral
1556	sw_train_01557	Unapochanja chanjo ya UVIKO19 unauweka mwili tayari kupambana na kumshinda adui kirusi cha korona ila usipochanja ni sawa na	positive
1721	sw_train_01722	Pata taarifa zote muhimu kijanjani mwako kuhusu utalii wa ndani ukiwa na App toka Zantel bofya	positive
549	sw_train_00550	Pole sana kwa hilo ili uweze kuona mkeka wako wa nyuma unatakiwa kurudisha tarehe nyuma kwenye bet history yako SS	neutral
1096	sw_train_01097	Jiunge na Insta Iive ya viongozi wanawake vijana Leo kuanzia saa 1100100 jioni tutazungumzia Karavan itakayofanyi	neutral
1078	sw_train_01079	Watu watakurushia mawe Usiwarudishie mawe Yakusanye na anza kujenga himaya yako	neutral
267	sw_train_00268	HAKUNA HAJA YA KUWA NA WASIWASI NA SERIKALI YAKO UNAYOIAMINI IPE NAFASI IFANYE KAZI WIZARA YETU HAITAWAANGUSHA	neutral
192	sw_train_00193	Mgema akisifiwa tembo hulitia maji	neutral
60	sw_train_00061	TAZAMA  Kivuko cha MV Nyerere kimezama ziwa Victoria	negative
1112	sw_train_01113	Wazee wengi kwenye CSO week wamechanja Kuna uhusiano kati ya elimu na utayari wa kuchanja uviko 19	neutral
767	sw_train_00768	Pole sanatafadhali tufahamishe tatizo lako mteja wetu	neutral
324	sw_train_00325	Mashabiki wote Manchester united mkiongozwa na na  Tunawaambia Haya mambo yal	neutral
996	sw_train_00997	Charity Tatizo la internet limeanza lini Ukiwasha data inakuonyesha alama gani E3GHH au 4G Na unatumia simu ya aina gani	neutral
1004	sw_train_01005	Ishi Maisha Kutokana Na Kipato Chako Usiishi Maisha Ya Mwingine Huwezi Kujua Kipato Chake Kikoje Mpaka Anaishi Maisha H	neutral
1531	sw_train_01532	Faida mojawapo kubwa ya hili zoezi linachoma calories kwa haraka zaidi halina utofauti na zoezi la kutembea SEMA hili u	positive
1072	sw_train_01073	Ndege hulindwa mke halindwi	neutral
1470	sw_train_01471	MBOWE ASHINDA KWA KISHINDO UENYEKITI CHADEMA	positive
312	sw_train_00313	Kumbuka miti hubadilisha majani yake wala sio mizizi yake	neutral
1581	sw_train_01582	MKUCHIKA KILA MMOJA ANA JUKUMU LA KUPAMBANA NA RUSHWA	positive
1458	sw_train_01459	AMANI NA UTULIVU IWE KWA AFRIKA NZIMA	positive
248	sw_train_00249	Njia za hovyo zilitumika kumlinda MboweMheSumaye	neutral
1033	sw_train_01034	Anawafichia white	neutral
1106	sw_train_01107	Eneo lako wilaya yako na mkoa wako	neutral
1020	sw_train_01021	Hii EPISODE 3 mmeua sana aisee yani unyamama	neutral
537	sw_train_00538	Habari ukifika dukani kwetu ni gharama yake ni shilingi 500KA	neutral
501	sw_train_00502	Zipo changamoto wanazokutana nazo polisi wakiwa katika patro zao je unajua ni changamoto zipi Live PD Police Patrol ni makala inayokuonyesha matukio mbalimbali wanayokutana nayo polisi katika kazi zap tazama makala hii kila Alhamis saa 350 usiku kupitia channel CI 170	neutral
592	sw_train_00593	ishirikiane na wadau w habari kama na kusimamia uwepo wa sera ya jinsia na utekelezaji wake	neutral
85	sw_train_00086	Ibada ya Eid Al Adha imeendela ndani ya Ikulu ya rais Ashraf Ghani wa Afghanistan licha ya makombora kutupwa jirani na i	negative
495	sw_train_00496	Tumepokea kwa hatua zaidi	neutral
533	sw_train_00534	NGUVU ZA KIUME NA TIKITI MAJI Tikiti Maji ni Tunda Ambalo Kitaalamu Tunaliita Citrullus Lanatus	neutral
344	sw_train_00345	wanasemaje kuhusu Majukwaa ya kidijitali Mtoto wa kike anaweza kupata nini mitandaoni	neutral
934	sw_train_00935	anapenda kuvimba hatakama hana mia mfukoni	neutral
771	sw_train_00772	dunia imebadilika sasa hivi Study nyingi zimeonyesha kuwa watu kujipima wenyewe inapu	neutral
1061	sw_train_01062	Rais ameungana na Wakristo wote Tanzania katika maadhimisho ya Misa Takatifu ya sikukuu ya Pasaka iliyofany	neutral
888	sw_train_00889	Serikali imeitaka bodi mpya ya Baraza la Uhifadhi na Usimamizi wa Mazingira NEMC kudhibiti vitendo vya rushwa vinavyofanywa na baadhi ya watumishi wake pamoja na utoaji wa vyeti feki Waziri wa Nchi Ofisi ya Makamu wa Rais Muungano na Mazingira aliyasema hayo	neutral
1797	sw_train_01798	Wanaomtusi Rais hukamatwana kufikishwa mahakamani sasa ni lini Magufuli kama Rais au raia alifungu	positive
41	sw_train_00042	Nimepokea kwa masikitiko makubwa taarifa za kifo cha Rais Mstaafu na Baba wa Taifa la Zimbabwe Mzee Robert Mugabe Afrika i	negative
1192	sw_train_01193	PICHATimu ya wataalamu wa Shirika la Umeme Tanzania TANESCO kwa kushirikiana na Mkandarasi ABB wa nchini Switzerland wameendelea na kazi ya kufunga transfoma yenye uwezo wa Megawati 240 katika Kituo Kikuu cha Kupoza na Kusambaza umeme cha Ubungo Jijini Dar es Salaam CrdtHN	neutral
478	sw_train_00479	Habari ya mjini ndio hii Fanya booking yako mapema kupata punguzo la bei	neutral
835	sw_train_00836	Ujenzi wa Jengo la 3 la Abiria unatarajiwa kukamilika Mei 31 mwaka huu ambalo litakuwa na uwezo wa kuhudumia abiria m	neutral
893	sw_train_00894	Hongera sana weka Vocha zaidi na zaidi upate nafasi ya kujishindia zawadi mbalimbali kama KIRIKUU BODABODA BAISKELI PESA TASLIM na SIMU ZA KISASA na JERO YAKO promosheni	neutral
474	sw_train_00475	Weekend kama hii huna haja ya kubeba cash lipia bili zako kwa urahisi na equity Jipatie kadi yako sasa	neutral
1448	sw_train_01449	Makamu wa Rais Mama Samia Suluhu amewaagiza wakuu wa Mikoa yote kutenga bajeti ili kuhakikisha inafany	positive
1611	sw_train_01612	Tunaongezewa zaidi pale tunapotoa zaidi kwa wale wenye uhitaji Wafurahishe uwapendao kwa kuwanunulia vitu mbalimbali msimu huu wa sikukuu Lipa kwa Tembocard VISA na upate punguzo zaidi ukinunua toka Miniso Woolworth Stores na Orca Deco	positive
1147	sw_train_01148	Tukutane leo kwenye THE SANUKA NA CHAPO SPACE Mada Mauzo ya muziki kidijitali yamesaidia kukua kwa muziki wa Afrika Mashar	neutral
1286	sw_train_01287	Paul tutawajulisha juu ya zawadi kwa maswali ya jayoEndelea kufuatilia ukurasa wetu hm	positive
563	sw_train_00564	TAKUKURU mkoani Mbeya imewahoji madaktari waandamizi katika Hospitali ya Rufaa Mbeya na inaendelea na uchunguzi kufuatia	neutral
59	sw_train_00060	Watanzania wameonyesha hawakipendi Chama cha Mapinduzi sio jambo la kawaida katika kipindi hiki kigumu Watanzania wamenyi	negative
1314	sw_train_01315	Najisikia furaha kuona tunapata wiki ya Ubunifu Dodoma wale ndugu zangu wa Kuna maonesho na semin	positive
1342	sw_train_01343	Weekend ndo siku zakujiachia piga menu nzuri nini alafu pembeni ukiwa na Washwa na G amini utaenjoy msosi wako kwa furaha k	positive
484	sw_train_00485	Nimekwenda hosipitali Daktari wamesema dawa yangu ni wewe We ndio wangu Daktari cc	neutral
98	sw_train_00099	Yaaani people are sad kuona wengine wako happy yaani wanachukia kabisa makasiriko ya hali ya juu wamerogwa sijui	negative
97	sw_train_00098	Habari Ahsante kwa kuwasiliana nasi Tunaskitika kujua hilo hivyo fahamu jinsi ya kudhibiti matumizi yako ya intaneti ZM	negative
270	sw_train_00271	Habari yako Masoud Hongera kwa kupata tiketi ya kucheza Jackpot bure Tunakutakia kila la kheri katika ubashiri wako PA	neutral
1032	sw_train_01033	Hata mimi machale yamenicheza hivyo hivyo	neutral
1787	sw_train_01788	Rais ametoa Bil 15 Ujenzi wa Hosptali ya Kanda Kusini Pia hapa isemwe Rais anadaiwa Bil 6 za Wakulima wa Korosho	positive
180	sw_train_00181	Kashfa dhidi ya Kanisa Katoliki duniani Papa amfuta kazi Padri kutoka nchini Chile Soma zaidi gtgt	negative
716	sw_train_00717	huwa anasema kila mtu kwa karama yake Tusidanganyane kwamba wote tuwe self employed au com	neutral
1253	sw_train_01254	Beki ya kuzuia na kushambulia	neutral
1315	sw_train_01316	amekuwa akinilisha akiniogesha na kuniangalia kwa ukaribu zaidi na kwa kila hali Ameacha kazi zake zote na kubadilisha mfumo wa maisha yake kwa ajili ya kunilea na kuniangalia kwa ukaribu zaidi	positive
556	sw_train_00557	haya MC naomba uwalete fans Dondosha handle yako  retweet na likeucsahau kufollow back	neutral
422	sw_train_00423	Hii ilikuwa kazi yangu ya kwanza baada ya kumaliza form 6 project ya kutoa chanjo ya kuzuia kansa ya shingo ya kizazi Nikachaguliwa kwenda chuo wale wazungu wakaningangania nimalize project watanisomeshahome wakakataawaga nawamaindi ningekuwa twita kizungu sahivi	neutral
866	sw_train_00867	Meneja wa Programu na Utafiti FADev Evans Rubara akiongea na Balozi wa Denmark Nchini Tanzaniam Bi Mette Norgaard Dissing	neutral
1040	sw_train_01041	Faida Kubwa Ya kutumia Mkanda wa Tumbo Itakusaidia kupunguza tumbo kwa kukupa joto litakalo yeyusha mafuta na kusaidia	neutral
293	sw_train_00294	lunyilija njigaba awali kabla ya maboresho haya ulikua unapendelea kutumia vifurushi gani na kwa sh ngapi	neutral
676	sw_train_00677	Twendeni Na Premier Bet Kwa Offer Kibao Bonus Hadi 750 Bonus Ya Pesa Ya Kwanza Utakayoweka Ni 50 Odds Ni Kubwa	neutral
1127	sw_train_01128	vipi mzee wangu uko na mshua boy Shujaa huko kweli ama ye anakaa mbali kidogo	neutral
824	sw_train_00825	24 Rafiki mpya anakuwezesha kupata mpaka Tshs 2000 kwa kufuata vigezo hivi 1 Anaweza kucheza mechi moja kwa soko la njia tatu na odds ziwe 130 au zaidi katika mpira wa miguu 2 Anaweza weka bashiri yoyote ya mechi nyingi 3 Jenga b	neutral
1687	sw_train_01688	Habari Ahsante kwa kutufahamisha tatizo hili Endapo tayari una laini ya Vodacom na unahitaji huduma ya 4G iwezeshwe katika laini hiyo ni lazima kubadilisha lain SWAP lakini pia endapo unahitaji laini mpya zipo laini mpya zenye uwezo wa huduma	positive
1366	sw_train_01367	TAARIFA Dkt Hassan Abbasi ataendelea kuwa Msemaji Mkuu wa Serikali hadi pale atakapopatikana Msemaji Mkuu Mwingine	positive
421	sw_train_00422	Jumanne siku ya kimataifa ya sanaa za kuandaa kupika na kula chakula kizuri kwa njia endelevu inakupa vidokezo 9 vya kupunguza utupaji vyakula na kujiunga na harakati za	neutral
1248	sw_train_01249	CHUMA Miquissone anatufungia bao la kwanza	neutral
1445	sw_train_01446	Baba wa Taifa Julius Kambarage	positive
1802	sw_train_01803	Uvumilivu Ukizidi Ni Unyonge	positive
752	sw_train_00753	Ninachoshangaa zaidi ni kuwa miongoni mwetu wengine tunatoa Kauli za Kubeza Kwani ukinyamaza wakati wenzio wa	neutral
1063	sw_train_01064	Ndani ya Rebecca leo mambo ni moto kila pande usikose kuangalia kila Jumatatu na Jumatano saa 130 usiku kupitia chaneli 160 Lipia kifurushi cha Bomba 19000 tu	neutral
1373	sw_train_01374	Kuna haja ya kutoa elimu kwa jamii pamoja na kuongeza uhamasishaji juu ya umuhimu na hatima ya kielimu kwa watoto wa k	positive
707	sw_train_00708	Jana Ni Mara Yangu Ya Mwisho Kumpa Barca Straight Win Ijumaa Leo Natembea Hivi Games 6 Odds 14 Stake 10000 Nimech	neutral
902	sw_train_00903	Hili jambo halitaki kadamnasi but work on progressmambo ni kabisa kwa ground lakini	neutral
932	sw_train_00933	Dawa zinazotimika kutibu kifua kikuuTB mafno rifampicin rifabutin Dawa zinazotumika kutibu fungus mfano griseofulvin Matibabu ya HIV infection ritonavir NAMNA YA KUTUMIA P2 Meza kidonge cha kwanza baada ya kutoka kujamiana bila kinga	neutral
1206	sw_train_01207	Mapendo kwa asiyekupenda ni sawa mvua porini	neutral
235	sw_train_00236	Vitambulisho vya zamani bado vinatumika sambamba na hivi vipya wakati tukiandaa utaratibu wa kuvibadilisha na kuwapatia vyenye saini punde utaratibu utakapokamilika tutawafahamisha namna ya kuvirudisha ili kuwapatia hivi vipya ila kwa sasa ba	neutral
959	sw_train_00960	Maana ya huo msemo haimaanishi hakuna wateja wakorofi ila try to handle it kama hajakosea	neutral
413	sw_train_00414	Je ni kweli Wanawake wengi hawagombei vijijini kwa sababu hawana uchungu na changamoto mbalimbali zinazowakabili	neutral
1194	sw_train_01195	Mchezo wa Ligi Kuu Tanzania Bara kati ya dhidi ya Maji Maji umemalizika katika	neutral
